type,domain,name,path,line,extra
action,SIS、导入导出与报表,SisApiController#paginated_assignments,app/controllers/sis_api_controller.rb,423,
action,SIS、导入导出与报表,SisApiController#sis_grade_export_enabled?,app/controllers/sis_api_controller.rb,431,
action,SIS、导入导出与报表,SisApiController#require_view_all_grades,app/controllers/sis_api_controller.rb,435,
action,SIS、导入导出与报表,SisApiController#require_grade_export,app/controllers/sis_api_controller.rb,439,
action,SIS、导入导出与报表,SisApiController#require_published_course,app/controllers/sis_api_controller.rb,443,
action,LTI、外部工具与集成,ExternalToolsController#index,app/controllers/external_tools_controller.rb,661,
action,LTI、外部工具与集成,ExternalToolsController#finished,app/controllers/external_tools_controller.rb,690,
action,LTI、外部工具与集成,ExternalToolsController#retrieve,app/controllers/external_tools_controller.rb,696,
action,LTI、外部工具与集成,ExternalToolsController#find_tool_and_url,app/controllers/external_tools_controller.rb,756,
action,LTI、外部工具与集成,ExternalToolsController#invalid_settings_error,app/controllers/external_tools_controller.rb,786,
action,LTI、外部工具与集成,ExternalToolsController#generate_sessionless_launch,app/controllers/external_tools_controller.rb,859,
action,LTI、外部工具与集成,ExternalToolsController#sessionless_launch,app/controllers/external_tools_controller.rb,883,
action,LTI、外部工具与集成,ExternalToolsController#show,app/controllers/external_tools_controller.rb,938,
action,LTI、外部工具与集成,ExternalToolsController#migration_info,app/controllers/external_tools_controller.rb,994,
action,LTI、外部工具与集成,ExternalToolsController#tool_return_success_url,app/controllers/external_tools_controller.rb,1017,
action,LTI、外部工具与集成,ExternalToolsController#tool_return_cancel_url,app/controllers/external_tools_controller.rb,1038,
action,LTI、外部工具与集成,ExternalToolsController#resource_selection,app/controllers/external_tools_controller.rb,1049,
action,LTI、外部工具与集成,ExternalToolsController#find_tool,app/controllers/external_tools_controller.rb,1083,
action,LTI、外部工具与集成,ExternalToolsController#lti_launch,app/controllers/external_tools_controller.rb,1099,
action,LTI、外部工具与集成,ExternalToolsController#resource_link_lookup_uuid,app/controllers/external_tools_controller.rb,1149,
action,LTI、外部工具与集成,ExternalToolsController#resource_link_id,app/controllers/external_tools_controller.rb,1154,
action,LTI、外部工具与集成,ExternalToolsController#lookup_resource_link,app/controllers/external_tools_controller.rb,1162,
action,LTI、外部工具与集成,ExternalToolsController#assignment_from_assignment_id,app/controllers/external_tools_controller.rb,1194,
action,LTI、外部工具与集成,ExternalToolsController#basic_lti_launch_request,app/controllers/external_tools_controller.rb,1211,
action,LTI、外部工具与集成,ExternalToolsController#generate_lti_launch_params,app/controllers/external_tools_controller.rb,1294,
action,LTI、外部工具与集成,ExternalToolsController#content_item_selection,app/controllers/external_tools_controller.rb,1334,
action,LTI、外部工具与集成,ExternalToolsController#content_item_selection_request,app/controllers/external_tools_controller.rb,1378,
action,LTI、外部工具与集成,ExternalToolsController#create,app/controllers/external_tools_controller.rb,1538,
action,LTI、外部工具与集成,ExternalToolsController#create_tool_with_verification,app/controllers/external_tools_controller.rb,1590,
action,LTI、外部工具与集成,ExternalToolsController#update,app/controllers/external_tools_controller.rb,1638,
action,LTI、外部工具与集成,ExternalToolsController#destroy,app/controllers/external_tools_controller.rb,1673,
action,LTI、外部工具与集成,ExternalToolsController#jwt_token,app/controllers/external_tools_controller.rb,1678,
action,LTI、外部工具与集成,ExternalToolsController#mark_rce_favorite,app/controllers/external_tools_controller.rb,1703,
action,LTI、外部工具与集成,ExternalToolsController#unmark_rce_favorite,app/controllers/external_tools_controller.rb,1741,
action,LTI、外部工具与集成,ExternalToolsController#add_top_nav_favorite,app/controllers/external_tools_controller.rb,1760,
action,LTI、外部工具与集成,ExternalToolsController#remove_top_nav_favorite,app/controllers/external_tools_controller.rb,1793,
action,LTI、外部工具与集成,ExternalToolsController#all_visible_nav_tools,app/controllers/external_tools_controller.rb,1834,
action,LTI、外部工具与集成,ExternalToolsController#visible_course_nav_tools,app/controllers/external_tools_controller.rb,1854,
action,LTI、外部工具与集成,ExternalToolsController#external_tools_json_for_courses,app/controllers/external_tools_controller.rb,1865,
action,LTI、外部工具与集成,ExternalToolsController#parse_context_codes,app/controllers/external_tools_controller.rb,1881,
action,LTI、外部工具与集成,ExternalToolsController#generate_module_item_sessionless_launch,app/controllers/external_tools_controller.rb,1897,
action,LTI、外部工具与集成,ExternalToolsController#generate_assignment_sessionless_launch,app/controllers/external_tools_controller.rb,1918,
action,LTI、外部工具与集成,ExternalToolsController#generate_common_sessionless_launch,app/controllers/external_tools_controller.rb,1949,
action,LTI、外部工具与集成,ExternalToolsController#session_token_if_authorized,app/controllers/external_tools_controller.rb,2078,
action,LTI、外部工具与集成,ExternalToolsController#set_tool_attributes,app/controllers/external_tools_controller.rb,2084,
action,LTI、外部工具与集成,ExternalToolsController#require_access_to_context,app/controllers/external_tools_controller.rb,2116,
action,LTI、外部工具与集成,ExternalToolsController#variable_expander,app/controllers/external_tools_controller.rb,2124,
action,LTI、外部工具与集成,ExternalToolsController#require_tool_create_rights,app/controllers/external_tools_controller.rb,2135,
action,LTI、外部工具与集成,ExternalToolsController#developer_key,app/controllers/external_tools_controller.rb,2139,
action,LTI、外部工具与集成,ExternalToolsController#delete_tool,app/controllers/external_tools_controller.rb,2143,
action,LTI、外部工具与集成,ExternalToolsController#placement_from_params,app/controllers/external_tools_controller.rb,2160,
action,LTI、外部工具与集成,ExternalToolsController#whitelisted_query_params,app/controllers/external_tools_controller.rb,2164,
action,LTI、外部工具与集成,ExternalToolsController#item_banks_launch?,app/controllers/external_tools_controller.rb,2170,
action,LTI、外部工具与集成,ExternalToolsController#new_quizzes_native_experience_sessionless_enabled?,app/controllers/external_tools_controller.rb,2181,
action,内容、文件与模块,PageViewsController#index,app/controllers/page_views_controller.rb,307,
action,内容、文件与模块,PageViewsController#update,app/controllers/page_views_controller.rb,387,
action,内容、文件与模块,PageViewsController#query,app/controllers/page_views_controller.rb,436,
action,内容、文件与模块,PageViewsController#poll_query,app/controllers/page_views_controller.rb,524,
action,内容、文件与模块,PageViewsController#query_results,app/controllers/page_views_controller.rb,590,
action,内容、文件与模块,PageViewsController#batch_query,app/controllers/page_views_controller.rb,668,
action,内容、文件与模块,PageViewsController#poll_batch_query,app/controllers/page_views_controller.rb,770,
action,内容、文件与模块,PageViewsController#batch_query_results,app/controllers/page_views_controller.rb,830,
action,内容、文件与模块,PageViewsController#pv5_config,app/controllers/page_views_controller.rb,861,
action,内容、文件与模块,PageViewsController#pv5_enqueue_service,app/controllers/page_views_controller.rb,866,
action,内容、文件与模块,PageViewsController#pv5_poll_service,app/controllers/page_views_controller.rb,870,
action,内容、文件与模块,PageViewsController#pv5_fetch_result_service,app/controllers/page_views_controller.rb,874,
action,内容、文件与模块,PageViewsController#pv5_enqueue_batch_service,app/controllers/page_views_controller.rb,878,
action,内容、文件与模块,PageViewsController#pv5_poll_batch_service,app/controllers/page_views_controller.rb,882,
action,内容、文件与模块,PageViewsController#pv5_fetch_batch_result_service,app/controllers/page_views_controller.rb,886,
action,内容、文件与模块,PageViewsController#validate_query_id!,app/controllers/page_views_controller.rb,890,
action,内容、文件与模块,PageViewsController#uuid?,app/controllers/page_views_controller.rb,895,
action,内容、文件与模块,PageViewsController#require_pv5_configured!,app/controllers/page_views_controller.rb,899,
action,作业、提交与评分,RubricAssessmentsController#create,app/controllers/rubric_assessments_controller.rb,58,
action,作业、提交与评分,RubricAssessmentsController#remind,app/controllers/rubric_assessments_controller.rb,62,
action,作业、提交与评分,RubricAssessmentsController#update,app/controllers/rubric_assessments_controller.rb,103,
action,作业、提交与评分,RubricAssessmentsController#destroy,app/controllers/rubric_assessments_controller.rb,199,
action,作业、提交与评分,RubricAssessmentsController#export,app/controllers/rubric_assessments_controller.rb,212,
action,作业、提交与评分,RubricAssessmentsController#resolve_user_id,app/controllers/rubric_assessments_controller.rb,237,
action,作业、提交与评分,RubricAssessmentsController#mark_provisional_grade_as_final?,app/controllers/rubric_assessments_controller.rb,249,
action,作业、提交与评分,RubricAssessmentsController#ensure_adjudication_possible,app/controllers/rubric_assessments_controller.rb,253,
action,其他,BlockEditorTemplatesApiController#index,app/controllers/block_editor_templates_api_controller.rb,108,
action,其他,BlockEditorTemplatesApiController#create,app/controllers/block_editor_templates_api_controller.rb,149,
action,其他,BlockEditorTemplatesApiController#update,app/controllers/block_editor_templates_api_controller.rb,167,
action,其他,BlockEditorTemplatesApiController#publish,app/controllers/block_editor_templates_api_controller.rb,177,
action,其他,BlockEditorTemplatesApiController#destroy,app/controllers/block_editor_templates_api_controller.rb,191,
action,其他,BlockEditorTemplatesApiController#can_edit,app/controllers/block_editor_templates_api_controller.rb,205,
action,其他,BlockEditorTemplatesApiController#template_editor?,app/controllers/block_editor_templates_api_controller.rb,211,
action,其他,BlockEditorTemplatesApiController#global_template_editor?,app/controllers/block_editor_templates_api_controller.rb,218,
action,其他,BlockEditorTemplatesApiController#get_update_params,app/controllers/block_editor_templates_api_controller.rb,226,
action,作业、提交与评分,GradebookUploadsController#index,app/controllers/gradebook_uploads_controller.rb,27,
action,作业、提交与评分,GradebookUploadsController#new,app/controllers/gradebook_uploads_controller.rb,34,
action,作业、提交与评分,GradebookUploadsController#show,app/controllers/gradebook_uploads_controller.rb,51,
action,作业、提交与评分,GradebookUploadsController#create,app/controllers/gradebook_uploads_controller.rb,64,
action,作业、提交与评分,GradebookUploadsController#data,app/controllers/gradebook_uploads_controller.rb,77,
action,作业、提交与评分,GradebookUploadsController#gradebook_env,app/controllers/gradebook_uploads_controller.rb,89,
action,作业、提交与评分,GradebookUploadsController#gradebook_upload,app/controllers/gradebook_uploads_controller.rb,104,
action,作业、提交与评分,GradebookUploadsController#gradebook_upload_params,app/controllers/gradebook_uploads_controller.rb,111,
action,作业、提交与评分,ModuleAssignmentOverridesController#index,app/controllers/module_assignment_overrides_controller.rb,91,
action,作业、提交与评分,ModuleAssignmentOverridesController#bulk_update,app/controllers/module_assignment_overrides_controller.rb,134,
action,作业、提交与评分,ModuleAssignmentOverridesController#convert_tag_overrides_to_adhoc_overrides,app/controllers/module_assignment_overrides_controller.rb,166,
action,作业、提交与评分,ModuleAssignmentOverridesController#check_authorized_action,app/controllers/module_assignment_overrides_controller.rb,181,
action,作业、提交与评分,ModuleAssignmentOverridesController#require_context_module,app/controllers/module_assignment_overrides_controller.rb,185,
action,作业、提交与评分,ModuleAssignmentOverridesController#bulk_update_overrides,app/controllers/module_assignment_overrides_controller.rb,189,
action,作业、提交与评分,ModuleAssignmentOverridesController#delete_existing_overrides,app/controllers/module_assignment_overrides_controller.rb,202,
action,作业、提交与评分,ModuleAssignmentOverridesController#update_existing_overrides,app/controllers/module_assignment_overrides_controller.rb,207,
action,作业、提交与评分,ModuleAssignmentOverridesController#create_new_overrides,app/controllers/module_assignment_overrides_controller.rb,243,
action,作业、提交与评分,ModuleAssignmentOverridesController#find_group,app/controllers/module_assignment_overrides_controller.rb,269,
action,搜索、AI 与无障碍,ImmersiveReaderController#authenticate,app/controllers/immersive_reader_controller.rb,28,
action,搜索、AI 与无障碍,ImmersiveReaderController#increment_error_count,app/controllers/immersive_reader_controller.rb,55,
action,搜索、AI 与无障碍,ImmersiveReaderController#ir_config,app/controllers/immersive_reader_controller.rb,62,
action,搜索、AI 与无障碍,ImmersiveReaderController#require_config,app/controllers/immersive_reader_controller.rb,66,
action,搜索、AI 与无障碍,ImmersiveReaderController#service_url,app/controllers/immersive_reader_controller.rb,70,
action,搜索、AI 与无障碍,ImmersiveReaderController#headers,app/controllers/immersive_reader_controller.rb,74,
action,搜索、AI 与无障碍,ImmersiveReaderController#form,app/controllers/immersive_reader_controller.rb,78,
action,讨论、公告与协作,AnnouncementsApiController#index,app/controllers/announcements_api_controller.rb,95,
action,讨论、公告与协作,AnnouncementsApiController#accessibility_scan,app/controllers/announcements_api_controller.rb,157,
action,讨论、公告与协作,AnnouncementsApiController#accessibility_queue_scan,app/controllers/announcements_api_controller.rb,165,
action,讨论、公告与协作,AnnouncementsApiController#require_context_and_announcement,app/controllers/announcements_api_controller.rb,175,
action,讨论、公告与协作,AnnouncementsApiController#parse_context_codes,app/controllers/announcements_api_controller.rb,180,
action,讨论、公告与协作,AnnouncementsApiController#get_dates,app/controllers/announcements_api_controller.rb,196,
action,课程、班级与选课,CourseTagConversionController#convert_tag_overrides_to_adhoc_overrides,app/controllers/course_tag_conversion_controller.rb,26,
action,课程、班级与选课,CourseTagConversionController#conversion_job_status,app/controllers/course_tag_conversion_controller.rb,42,
action,课程、班级与选课,CourseTagConversionController#active_conversion_job,app/controllers/course_tag_conversion_controller.rb,53,
action,课程、班级与选课,CourseTagConversionController#check_authorized_action,app/controllers/course_tag_conversion_controller.rb,57,
action,课程、班级与选课,CourseReportsController#show,app/controllers/course_reports_controller.rb,98,
action,课程、班级与选课,CourseReportsController#create,app/controllers/course_reports_controller.rb,123,
action,课程、班级与选课,CourseReportsController#last,app/controllers/course_reports_controller.rb,150,
action,课程、班级与选课,CourseReportsController#available_reports,app/controllers/course_reports_controller.rb,158,
action,作业、提交与评分,RubricAssessmentImportsController#show,app/controllers/rubric_assessment_imports_controller.rb,27,
action,作业、提交与评分,RubricAssessmentImportsController#create,app/controllers/rubric_assessment_imports_controller.rb,37,
action,作业、提交与评分,RubricAssessmentImportsController#ensure_adjudication_possible,app/controllers/rubric_assessment_imports_controller.rb,79,
action,作业、提交与评分,LatePolicyController#show,app/controllers/late_policy_controller.rb,116,
action,作业、提交与评分,LatePolicyController#create,app/controllers/late_policy_controller.rb,154,
action,作业、提交与评分,LatePolicyController#update,app/controllers/late_policy_controller.rb,193,
action,作业、提交与评分,LatePolicyController#require_manage_grades_for_course,app/controllers/late_policy_controller.rb,207,
action,作业、提交与评分,LatePolicyController#require_view_or_manage_grades_for_course,app/controllers/late_policy_controller.rb,211,
action,作业、提交与评分,LatePolicyController#course,app/controllers/late_policy_controller.rb,215,
action,作业、提交与评分,LatePolicyController#late_policy_params,app/controllers/late_policy_controller.rb,219,
action,作业、提交与评分,LatePolicyController#serialize,app/controllers/late_policy_controller.rb,231,
action,作业、提交与评分,LatePolicyController#record_already_exists,app/controllers/late_policy_controller.rb,235,
action,账户与租户管理,AdminsController#index,app/controllers/admins_controller.rb,69,
action,账户与租户管理,AdminsController#create,app/controllers/admins_controller.rb,121,
action,账户与租户管理,AdminsController#destroy,app/controllers/admins_controller.rb,160,
action,账户与租户管理,AdminsController#self_roles,app/controllers/admins_controller.rb,178,
action,账户与租户管理,AdminsController#require_role,app/controllers/admins_controller.rb,189,
action,内容、文件与模块,WikiPagesApiController#show_front_page,app/controllers/wiki_pages_api_controller.rb,208,
action,内容、文件与模块,WikiPagesApiController#duplicate,app/controllers/wiki_pages_api_controller.rb,221,
action,内容、文件与模块,WikiPagesApiController#update_front_page,app/controllers/wiki_pages_api_controller.rb,266,
action,内容、文件与模块,WikiPagesApiController#index,app/controllers/wiki_pages_api_controller.rb,296,
action,内容、文件与模块,WikiPagesApiController#create,app/controllers/wiki_pages_api_controller.rb,414,
action,内容、文件与模块,WikiPagesApiController#show,app/controllers/wiki_pages_api_controller.rb,451,
action,内容、文件与模块,WikiPagesApiController#update,app/controllers/wiki_pages_api_controller.rb,505,
action,内容、文件与模块,WikiPagesApiController#destroy,app/controllers/wiki_pages_api_controller.rb,548,
action,内容、文件与模块,WikiPagesApiController#revisions,app/controllers/wiki_pages_api_controller.rb,572,
action,内容、文件与模块,WikiPagesApiController#show_revision,app/controllers/wiki_pages_api_controller.rb,598,
action,内容、文件与模块,WikiPagesApiController#revert,app/controllers/wiki_pages_api_controller.rb,659,
action,内容、文件与模块,WikiPagesApiController#check_title_availability,app/controllers/wiki_pages_api_controller.rb,680,
action,内容、文件与模块,WikiPagesApiController#ai_generate_alt_text,app/controllers/wiki_pages_api_controller.rb,694,
action,内容、文件与模块,WikiPagesApiController#accessibility_scan,app/controllers/wiki_pages_api_controller.rb,728,
action,内容、文件与模块,WikiPagesApiController#accessibility_queue_scan,app/controllers/wiki_pages_api_controller.rb,736,
action,内容、文件与模块,WikiPagesApiController#ai_alt_text_feature_enabled?,app/controllers/wiki_pages_api_controller.rb,746,
action,内容、文件与模块,WikiPagesApiController#is_front_page_action?,app/controllers/wiki_pages_api_controller.rb,750,
action,内容、文件与模块,WikiPagesApiController#get_wiki_page,app/controllers/wiki_pages_api_controller.rb,754,
action,内容、文件与模块,WikiPagesApiController#require_wiki_page,app/controllers/wiki_pages_api_controller.rb,778,
action,内容、文件与模块,WikiPagesApiController#was_front_page,app/controllers/wiki_pages_api_controller.rb,788,
action,内容、文件与模块,WikiPagesApiController#get_update_params,app/controllers/wiki_pages_api_controller.rb,793,
action,内容、文件与模块,WikiPagesApiController#assignment_params,app/controllers/wiki_pages_api_controller.rb,891,
action,内容、文件与模块,WikiPagesApiController#assign_todo_date,app/controllers/wiki_pages_api_controller.rb,895,
action,内容、文件与模块,WikiPagesApiController#process_front_page,app/controllers/wiki_pages_api_controller.rb,908,
action,内容、文件与模块,WikiPagesApiController#ai_alt_text_params_valid?,app/controllers/wiki_pages_api_controller.rb,931,
action,内容、文件与模块,WikiPagesApiController#rescue_unparsable_content,app/controllers/wiki_pages_api_controller.rb,937,
action,内容、文件与模块,WikiPagesApiController#rescue_content_service_error,app/controllers/wiki_pages_api_controller.rb,943,
action,内容、文件与模块,WikiPagesApiController#create_external_content_ref,app/controllers/wiki_pages_api_controller.rb,951,
action,内容、文件与模块,WikiPagesApiController#update_external_content_ref,app/controllers/wiki_pages_api_controller.rb,957,
action,内容、文件与模块,WikiPagesApiController#extract_block_editor_data,app/controllers/wiki_pages_api_controller.rb,963,
action,分析、审计与运维,RateLimitingSettingsController#index,app/controllers/rate_limiting_settings_controller.rb,36,
action,分析、审计与运维,RateLimitingSettingsController#show,app/controllers/rate_limiting_settings_controller.rb,92,
action,分析、审计与运维,RateLimitingSettingsController#create,app/controllers/rate_limiting_settings_controller.rb,101,
action,分析、审计与运维,RateLimitingSettingsController#update,app/controllers/rate_limiting_settings_controller.rb,128,
action,分析、审计与运维,RateLimitingSettingsController#destroy,app/controllers/rate_limiting_settings_controller.rb,150,
action,分析、审计与运维,RateLimitingSettingsController#set_navigation,app/controllers/rate_limiting_settings_controller.rb,160,
action,分析、审计与运维,RateLimitingSettingsController#check_rate_limiting_permission,app/controllers/rate_limiting_settings_controller.rb,167,
action,分析、审计与运维,RateLimitingSettingsController#set_oauth_client_config,app/controllers/rate_limiting_settings_controller.rb,177,
action,分析、审计与运维,RateLimitingSettingsController#oauth_client_config_params,app/controllers/rate_limiting_settings_controller.rb,185,
action,分析、审计与运维,RateLimitingSettingsController#serialize_oauth_client_config,app/controllers/rate_limiting_settings_controller.rb,189,
action,分析、审计与运维,RateLimitingSettingsController#masked_identifier,app/controllers/rate_limiting_settings_controller.rb,205,
action,分析、审计与运维,RateLimitingSettingsController#calculate_throttle_maximum_if_needed,app/controllers/rate_limiting_settings_controller.rb,215,
action,课程、班级与选课,CoursePacesController#index,app/controllers/course_paces_controller.rb,301,
action,课程、班级与选课,CoursePacesController#paces_publishing,app/controllers/course_paces_controller.rb,347,
action,课程、班级与选课,CoursePacesController#context_for,app/controllers/course_paces_controller.rb,373,
action,课程、班级与选课,CoursePacesController#api_show,app/controllers/course_paces_controller.rb,397,
action,课程、班级与选课,CoursePacesController#new,app/controllers/course_paces_controller.rb,407,
action,课程、班级与选课,CoursePacesController#publish,app/controllers/course_paces_controller.rb,443,
action,课程、班级与选课,CoursePacesController#create,app/controllers/course_paces_controller.rb,496,
action,课程、班级与选课,CoursePacesController#bulk_create_enrollment_paces,app/controllers/course_paces_controller.rb,520,
action,课程、班级与选课,CoursePacesController#update,app/controllers/course_paces_controller.rb,560,
action,课程、班级与选课,CoursePacesController#compress_dates,app/controllers/course_paces_controller.rb,589,
action,课程、班级与选课,CoursePacesController#destroy,app/controllers/course_paces_controller.rb,639,
action,课程、班级与选课,CoursePacesController#latest_progress,app/controllers/course_paces_controller.rb,654,
action,课程、班级与选课,CoursePacesController#load_and_run_progress,app/controllers/course_paces_controller.rb,659,
action,课程、班级与选课,CoursePacesController#enrollments_json,app/controllers/course_paces_controller.rb,677,
action,课程、班级与选课,CoursePacesController#sections_json,app/controllers/course_paces_controller.rb,694,
action,课程、班级与选课,CoursePacesController#require_feature_flag,app/controllers/course_paces_controller.rb,707,
action,课程、班级与选课,CoursePacesController#load_course_pace,app/controllers/course_paces_controller.rb,711,
action,课程、班级与选课,CoursePacesController#load_context,app/controllers/course_paces_controller.rb,715,
action,课程、班级与选课,CoursePacesController#load_course,app/controllers/course_paces_controller.rb,725,
action,课程、班级与选课,CoursePacesController#load_blackout_dates,app/controllers/course_paces_controller.rb,729,
action,课程、班级与选课,CoursePacesController#load_calendar_event_blackout_dates,app/controllers/course_paces_controller.rb,733,
action,课程、班级与选课,CoursePacesController#update_params,app/controllers/course_paces_controller.rb,739,
action,课程、班级与选课,CoursePacesController#create_params,app/controllers/course_paces_controller.rb,759,
action,课程、班级与选课,CoursePacesController#bulk_create_params,app/controllers/course_paces_controller.rb,780,
action,课程、班级与选课,CoursePacesController#set_context_ids_in,app/controllers/course_paces_controller.rb,797,
action,课程、班级与选课,CoursePacesController#publish_course_pace,app/controllers/course_paces_controller.rb,809,
action,课程、班级与选课,CoursePacesController#log_course_paces_publishing,app/controllers/course_paces_controller.rb,813,
action,搜索、AI 与无障碍,SmartSearchController#search,app/controllers/smart_search_controller.rb,87,
action,搜索、AI 与无障碍,SmartSearchController#log,app/controllers/smart_search_controller.rb,113,
action,搜索、AI 与无障碍,SmartSearchController#show,app/controllers/smart_search_controller.rb,125,
action,搜索、AI 与无障碍,SmartSearchController#index_status,app/controllers/smart_search_controller.rb,135,
action,搜索、AI 与无障碍,SmartSearchController#filter_for_current_user,app/controllers/smart_search_controller.rb,142,
action,内容、文件与模块,CalendarEventsController#show,app/controllers/calendar_events_controller.rb,29,
action,内容、文件与模块,CalendarEventsController#new,app/controllers/calendar_events_controller.rb,51,
action,内容、文件与模块,CalendarEventsController#create,app/controllers/calendar_events_controller.rb,59,
action,内容、文件与模块,CalendarEventsController#edit,app/controllers/calendar_events_controller.rb,77,
action,内容、文件与模块,CalendarEventsController#update,app/controllers/calendar_events_controller.rb,88,
action,内容、文件与模块,CalendarEventsController#destroy,app/controllers/calendar_events_controller.rb,110,
action,内容、文件与模块,CalendarEventsController#feature_context,app/controllers/calendar_events_controller.rb,124,
action,内容、文件与模块,CalendarEventsController#calendar_event_params,app/controllers/calendar_events_controller.rb,135,
action,内容、文件与模块,CalendarEventsController#permit_params,app/controllers/calendar_events_controller.rb,142,
action,账户与租户管理,DeveloperKeysController#index,app/controllers/developer_keys_controller.rb,213,
action,账户与租户管理,DeveloperKeysController#create,app/controllers/developer_keys_controller.rb,274,
action,账户与租户管理,DeveloperKeysController#update,app/controllers/developer_keys_controller.rb,316,
action,账户与租户管理,DeveloperKeysController#destroy,app/controllers/developer_keys_controller.rb,338,
action,账户与租户管理,DeveloperKeysController#lookup_utids,app/controllers/developer_keys_controller.rb,366,
action,账户与租户管理,DeveloperKeysController#set_navigation,app/controllers/developer_keys_controller.rb,379,
action,账户与租户管理,DeveloperKeysController#index_scope,app/controllers/developer_keys_controller.rb,386,
action,账户与租户管理,DeveloperKeysController#set_key,app/controllers/developer_keys_controller.rb,425,
action,账户与租户管理,DeveloperKeysController#account_context,app/controllers/developer_keys_controller.rb,432,
action,账户与租户管理,DeveloperKeysController#context_is_domain_root_account?,app/controllers/developer_keys_controller.rb,444,
action,账户与租户管理,DeveloperKeysController#require_manage_developer_keys,app/controllers/developer_keys_controller.rb,448,
action,账户与租户管理,DeveloperKeysController#read_only_mode?,app/controllers/developer_keys_controller.rb,455,
action,账户与租户管理,DeveloperKeysController#require_modify_site_admin_developer_keys,app/controllers/developer_keys_controller.rb,461,
action,账户与租户管理,DeveloperKeysController#require_root_account,app/controllers/developer_keys_controller.rb,479,
action,账户与租户管理,DeveloperKeysController#developer_key_params,app/controllers/developer_keys_controller.rb,483,
action,账户与租户管理,DeveloperKeysController#report_error,app/controllers/developer_keys_controller.rb,504,
action,账户与租户管理,LoginController#new,app/controllers/login_controller.rb,30,
action,账户与租户管理,LoginController#destroy,app/controllers/login_controller.rb,84,
action,账户与租户管理,LoginController#logout_landing,app/controllers/login_controller.rb,92,
action,账户与租户管理,LoginController#session_token,app/controllers/login_controller.rb,103,
action,账户与租户管理,LoginController#clear_file_session,app/controllers/login_controller.rb,141,
action,账户与租户管理,LoginController#redirect_to_discovery_url,app/controllers/login_controller.rb,151,
action,账户与租户管理,LoginController#redirect_to_specific_provider,app/controllers/login_controller.rb,168,
action,账户与租户管理,LoginController#inferred_auth_type,app/controllers/login_controller.rb,176,
action,账户与租户管理,LoginController#auth_type,app/controllers/login_controller.rb,180,
action,其他,ContextController#object_snippet,app/controllers/context_controller.rb,44,
action,其他,ContextController#inbox,app/controllers/context_controller.rb,67,
action,其他,ContextController#roster,app/controllers/context_controller.rb,71,
action,其他,ContextController#prior_users,app/controllers/context_controller.rb,176,
action,其他,ContextController#roster_user_services,app/controllers/context_controller.rb,194,
action,其他,ContextController#roster_user_usage,app/controllers/context_controller.rb,218,
action,其他,ContextController#roster_user,app/controllers/context_controller.rb,248,
action,其他,ContextController#undelete_index,app/controllers/context_controller.rb,371,
action,其他,ContextController#undelete_item,app/controllers/context_controller.rb,414,
action,其他,ContextController#get_active_granular_enrollment_permissions,app/controllers/context_controller.rb,450,
action,讨论、公告与协作,GroupsController#context_group_members,app/controllers/groups_controller.rb,177,
action,讨论、公告与协作,GroupsController#unassigned_members,app/controllers/groups_controller.rb,184,
action,讨论、公告与协作,GroupsController#index,app/controllers/groups_controller.rb,241,
action,讨论、公告与协作,GroupsController#context_index,app/controllers/groups_controller.rb,297,
action,讨论、公告与协作,GroupsController#bulk_user_tags,app/controllers/groups_controller.rb,483,
action,讨论、公告与协作,GroupsController#show,app/controllers/groups_controller.rb,526,
action,讨论、公告与协作,GroupsController#new,app/controllers/groups_controller.rb,596,
action,讨论、公告与协作,GroupsController#create,app/controllers/groups_controller.rb,634,
action,讨论、公告与协作,GroupsController#update,app/controllers/groups_controller.rb,765,
action,讨论、公告与协作,GroupsController#destroy,app/controllers/groups_controller.rb,851,
action,讨论、公告与协作,GroupsController#invite,app/controllers/groups_controller.rb,884,
action,讨论、公告与协作,GroupsController#accept_invitation,app/controllers/groups_controller.rb,898,
action,讨论、公告与协作,GroupsController#add_user,app/controllers/groups_controller.rb,921,
action,讨论、公告与协作,GroupsController#remove_user,app/controllers/groups_controller.rb,936,
action,讨论、公告与协作,GroupsController#users,app/controllers/groups_controller.rb,967,
action,讨论、公告与协作,GroupsController#public_feed,app/controllers/groups_controller.rb,1009,
action,讨论、公告与协作,GroupsController#create_file,app/controllers/groups_controller.rb,1043,
action,讨论、公告与协作,GroupsController#preview_html,app/controllers/groups_controller.rb,1083,
action,讨论、公告与协作,GroupsController#activity_stream,app/controllers/groups_controller.rb,1097,
action,讨论、公告与协作,GroupsController#activity_stream_summary,app/controllers/groups_controller.rb,1112,
action,讨论、公告与协作,GroupsController#permissions,app/controllers/groups_controller.rb,1139,
action,讨论、公告与协作,GroupsController#find_group,app/controllers/groups_controller.rb,1149,
action,作业、提交与评分,AssignmentsApiController#index,app/controllers/assignments_api_controller.rb,815,
action,作业、提交与评分,AssignmentsApiController#user_index,app/controllers/assignments_api_controller.rb,825,
action,作业、提交与评分,AssignmentsApiController#duplicate,app/controllers/assignments_api_controller.rb,855,
action,作业、提交与评分,AssignmentsApiController#retry_alignment_clone,app/controllers/assignments_api_controller.rb,964,
action,作业、提交与评分,AssignmentsApiController#get_assignments,app/controllers/assignments_api_controller.rb,999,
