table,domain,path,line
il_poll_vote,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10755
il_qpl_qst_fq_res,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10771
il_qpl_qst_fq_res_seq,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10801
il_qpl_qst_fq_res_unit,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10815
il_qpl_qst_fq_res_unit_seq,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10833
il_qpl_qst_fq_ucat,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10847
il_qpl_qst_fq_ucat_seq,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10863
il_qpl_qst_fq_unit,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10877
il_qpl_qst_fq_unit_seq,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10898
il_qpl_qst_fq_var,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10912
il_qpl_qst_fq_var_seq,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10937
il_rating,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10951
il_rating_cat,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10973
il_rating_cat_seq,平台服务,components/ILIAS/setup_/sql/ilias3.sql,10991
il_resource,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11005
il_resource_flavour,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11022
il_resource_info,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11042
il_resource_rc,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11062
il_resource_rca,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11078
il_resource_revision,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11094
il_resource_stkh,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11113
il_resource_stkh_u,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11129
il_subscribers,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11144
il_tag,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11161
il_translations,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11184
il_upload_policy,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11203
il_upload_policy_seq,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11227
il_verification,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11241
il_wac_secure_path,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11258
il_wiki_contributor,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11275
il_wiki_data,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11292
il_wiki_imp_pages,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11320
il_wiki_missing_page,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11337
il_wiki_page,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11355
il_wiki_page_seq,平台服务,components/ILIAS/setup_/sql/ilias3.sql,11377
log_components,平台服务,components/ILIAS/setup_/sql/ilias3.sql,12176
book_obj_use_book,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1026
book_sel_object,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1041
booking_entry,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1057
booking_entry_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1075
booking_member,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1089
booking_member_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1106
booking_obj_assignment,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1120
booking_object,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1135
booking_object_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1161
booking_preferences,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1175
booking_reservation,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1191
booking_reservation_group_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1219
booking_reservation_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1233
booking_schedule,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1247
booking_schedule_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1271
booking_schedule_slot,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1285
booking_settings,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1302
booking_user,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1329
bookmark_data,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1347
bookmark_data_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1367
bookmark_tree,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1382
cal_auth_token,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1489
cal_cat_assignments,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1509
cal_cat_visibility,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1525
cal_categories,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1543
cal_categories_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1568
cal_ch_group,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1582
cal_ch_group_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1599
cal_ch_settings,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1613
cal_entries,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1628
cal_entries_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1660
cal_notification,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1674
cal_notification_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1693
cal_rec_exclusion,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1707
cal_rec_exclusion_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1724
cal_recurrence_rules,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1738
cal_recurrence_rules_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1766
cal_registrations,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1780
cal_shared,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1797
cal_shared_status,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1816
chatroom_admconfig,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1832
chatroom_admconfig_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1849
chatroom_bans,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1863
chatroom_history,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1881
chatroom_history_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1899
chatroom_sessions,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1913
chatroom_sessions_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1935
chatroom_settings,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1949
chatroom_settings_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1972
chatroom_users,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,1987
frm_data,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5506
frm_data_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5533
frm_drafts_history,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5547
frm_drafts_history_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5566
frm_notification,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5580
frm_notification_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5602
frm_posts,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5616
frm_posts_deleted,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5653
frm_posts_deleted_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5681
frm_posts_drafts,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5695
frm_posts_drafts_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5726
frm_posts_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5740
frm_posts_tree,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5754
frm_posts_tree_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5778
frm_settings,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5792
frm_threads,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5821
frm_threads_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5850
frm_user_read,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,5864
note,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,13368
note_seq,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,13397
note_settings,沟通协作,components/ILIAS/setup_/sql/ilias3.sql,13411
ass_log,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,799
ass_log_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,823
exc_ass_file_order,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,4864
exc_ass_file_order_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,4882
exc_ass_reminders,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,4896
exc_ass_wiki_team,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,4919
exc_assignment,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,4935
exc_assignment_peer,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,4998
exc_assignment_peer_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5021
exc_assignment_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5035
exc_crit,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5049
exc_crit_cat,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5070
exc_crit_cat_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5087
exc_crit_file,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5101
exc_crit_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5119
exc_data,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5133
exc_idl,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5156
exc_mandatory_random,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5175
exc_mem_ass_status,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5191
exc_members,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5218
exc_multi_feedback,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5244
exc_returned,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5260
exc_returned_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5289
exc_team_data,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5303
exc_usr_tutor,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,5318
qpl_a_cloze,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15172
qpl_a_cloze_combi_res,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15199
qpl_a_cloze_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15220
qpl_a_errortext,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15234
qpl_a_errortext_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15255
qpl_a_essay,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15269
qpl_a_essay_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15286
qpl_a_imagemap,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15300
qpl_a_imagemap_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15323
qpl_a_kprim,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15337
qpl_a_lome,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15356
qpl_a_matching,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15375
qpl_a_matching_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15395
qpl_a_mc,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15409
qpl_a_mc_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15431
qpl_a_mdef,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15445
qpl_a_mdef_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15464
qpl_a_mterm,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15478
qpl_a_mterm_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15497
qpl_a_ordering,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15511
qpl_a_ordering_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15533
qpl_a_sc,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15547
qpl_a_sc_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15568
qpl_a_textsubset,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15582
qpl_a_textsubset_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15602
qpl_fb_generic,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15616
qpl_fb_generic_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15635
qpl_fb_specific,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15649
qpl_fb_specific_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15670
qpl_hint_tracking,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15684
qpl_hint_tracking_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15702
qpl_hints,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15716
qpl_hints_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15734
qpl_num_range,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15748
qpl_num_range_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15769
qpl_qst_cloze,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15783
qpl_qst_errortext,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15802
qpl_qst_essay,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15820
qpl_qst_fileupload,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15840
qpl_qst_flash,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15857
qpl_qst_horder,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15875
qpl_qst_imagemap,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15891
qpl_qst_javaapplet,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15907
qpl_qst_kprim,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15923
qpl_qst_lome,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15945
qpl_qst_matching,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15965
qpl_qst_mc,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,15983
qpl_qst_numeric,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16003
qpl_qst_ordering,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16018
qpl_qst_sc,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16037
qpl_qst_skl_assigns,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16056
qpl_qst_skl_sol_expr,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16075
qpl_qst_textsubset,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16094
qpl_qst_type,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16110
qpl_questionpool,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16142
qpl_questionpool_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16161
qpl_questions,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16175
qpl_questions_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16210
qpl_sol_sug,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16224
qpl_sol_sug_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,16246
skl_assigned_material,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21368
skl_level,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21387
skl_level_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21409
skl_personal_skill,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21423
skl_profile,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21438
skl_profile_completion,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21457
skl_profile_level,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21474
skl_profile_role,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21492
skl_profile_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21507
skl_profile_user,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21521
skl_skill_resource,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21536
skl_templ_ref,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21555
skl_tree,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21570
skl_tree_node,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21590
skl_tree_node_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21615
skl_usage,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21630
skl_user_has_level,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21646
skl_user_skill_level,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21671
svy_360_appr,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21958
svy_360_rater,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21974
svy_anonymous,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,21992
svy_anonymous_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22015
svy_answer,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22029
svy_answer_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22051
svy_category,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22065
svy_category_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22120
svy_constraint,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22135
svy_constraint_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22155
svy_finished,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22169
svy_finished_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22193
svy_invitation,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22207
svy_material,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22222
svy_material_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22246
svy_phrase,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22260
svy_phrase_cat,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22301
svy_phrase_cat_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22392
svy_phrase_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22407
svy_qblk,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22422
svy_qblk_qst,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22443
svy_qblk_qst_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22463
svy_qblk_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22477
svy_qpl,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22491
svy_qpl_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22509
svy_qst_constraint,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22523
svy_qst_constraint_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22543
svy_qst_matrix,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22557
svy_qst_matrixrows,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22588
svy_qst_matrixrows_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22608
svy_qst_mc,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22622
svy_qst_metric,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22640
svy_qst_oblig,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22655
svy_qst_oblig_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22674
svy_qst_sc,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22688
svy_qst_text,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22703
svy_qtype,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22720
svy_qtype_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22741
svy_quest_skill,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22756
svy_question,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22773
svy_question_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22802
svy_relation,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22816
svy_relation_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22839
svy_settings,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22854
svy_settings_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22873
svy_skill_threshold,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22887
svy_svy,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22905
svy_svy_qst,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22965
svy_svy_qst_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,22986
svy_svy_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23000
svy_times,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23014
svy_times_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23033
svy_variable,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23047
svy_variable_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23071
tst_active,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23434
tst_active_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23468
tst_addtime,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23482
tst_error_log,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23499
tst_error_log_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23521
tst_exports,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23535
tst_invited_user,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23552
tst_manual_fb,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23570
tst_manual_fb_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23595
tst_mark,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23609
tst_mark_log,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23630
tst_mark_log_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23652
tst_mark_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23666
tst_pass_result,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23680
tst_pax_log,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23705
tst_pax_log_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23727
tst_qst_admin_log,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23741
tst_qst_admin_log_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23762
tst_qst_solved,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23776
tst_qst_var_presented,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23792
tst_result_cache,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23810
tst_rnd_cpy,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23835
tst_rnd_cpy_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23855
tst_rnd_qpl_title,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23869
tst_rnd_qpl_title_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23888
tst_rnd_quest_set_cfg,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23902
tst_rnd_quest_set_qpls,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23920
tst_rnd_quest_set_qpls_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23950
tst_seq_qst_checked,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23964
tst_seq_qst_optional,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23980
tst_seq_qst_presented,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,23996
tst_sequence,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24012
tst_skl_thresholds,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24032
tst_solutions,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24050
tst_solutions_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24075
tst_test_defaults,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24089
tst_test_defaults_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24109
tst_test_question,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24123
tst_test_question_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24143
tst_test_result,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24157
tst_test_result_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24184
tst_test_rnd_qst,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24198
tst_test_rnd_qst_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24221
tst_tests,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24235
tst_tests_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24343
tst_times,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24357
tst_times_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24378
tst_tst_admin_log,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24392
tst_tst_admin_log_seq,测试、评估与证书,components/ILIAS/setup_/sql/ilias3.sql,24412
auth_ext_attr_mapping,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,837
loginname_history,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,12267
mail,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,12815
mail_attachment,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,12848
mail_auto_responder,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,12864
mail_cron_orphaned,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,12880
mail_man_tpl,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,12896
mail_man_tpl_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,12917
mail_obj_data,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,12931
