kind,name,package,path,table
service,ContentReviewService,org.sakaiproject.contentreview.service,content-review/api/src/main/java/org/sakaiproject/contentreview/service/ContentReviewService.java,
service,ContentReviewQueueService,org.sakaiproject.contentreview.service,content-review/api/src/main/java/org/sakaiproject/contentreview/service/ContentReviewQueueService.java,
service,ContentReviewFederatedServiceImpl,org.sakaiproject.contentreview.service,content-review/impl/service/src/main/java/org/sakaiproject/contentreview/service/ContentReviewFederatedServiceImpl.java,
service,ContentReviewQueueServiceImpl,org.sakaiproject.contentreview.service,content-review/impl/service/src/main/java/org/sakaiproject/contentreview/service/ContentReviewQueueServiceImpl.java,
service,NoOpContentReviewService,org.sakaiproject.contentreview.service,content-review/impl/service/src/main/java/org/sakaiproject/contentreview/service/NoOpContentReviewService.java,
service,BaseContentReviewService,org.sakaiproject.contentreview.service,content-review/impl/service/src/main/java/org/sakaiproject/contentreview/service/BaseContentReviewService.java,
service,CompilatioReviewServiceImpl,org.sakaiproject.contentreview.compilatio,content-review/impl/compilatio/src/main/java/org/sakaiproject/contentreview/compilatio/CompilatioReviewServiceImpl.java,
service,UrkundReviewServiceImpl,org.sakaiproject.contentreview.urkund,content-review/impl/urkund/src/main/java/org/sakaiproject/contentreview/urkund/UrkundReviewServiceImpl.java,
service,TurnitinReviewServiceImpl,org.sakaiproject.contentreview.turnitin,content-review/impl/turnitin/src/main/java/org/sakaiproject/contentreview/turnitin/TurnitinReviewServiceImpl.java,
service,HelpManager,org.sakaiproject.api.app.help,help/help-api/src/java/org/sakaiproject/api/app/help/HelpManager.java,
service,IgniteSpringCacheManager,org.sakaiproject.ignite,kernel/kernel-impl/src/main/java/org/sakaiproject/ignite/IgniteSpringCacheManager.java,
service,RebuildBreakdownServiceImpl,org.sakaiproject.tool.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/tool/impl/RebuildBreakdownServiceImpl.java,
service,BaseDigestService,org.sakaiproject.email.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/email/impl/BaseDigestService.java,
service,DbDigestService,org.sakaiproject.email.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/email/impl/DbDigestService.java,
service,BasicEmailService,org.sakaiproject.email.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/email/impl/BasicEmailService.java,
service,EventQueryServiceImpl,org.sakaiproject.event.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/event/impl/EventQueryServiceImpl.java,
service,BaseLearningResourceStoreService,org.sakaiproject.event.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/event/impl/BaseLearningResourceStoreService.java,
service,BaseEventTrackingService,org.sakaiproject.event.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/event/impl/BaseEventTrackingService.java,
service,DbNotificationService,org.sakaiproject.event.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/event/impl/DbNotificationService.java,
service,BaseNotificationService,org.sakaiproject.event.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/event/impl/BaseNotificationService.java,
service,ActivityServiceImpl,org.sakaiproject.event.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/event/impl/ActivityServiceImpl.java,
service,MicrosoftMessagingServiceImpl,org.sakaiproject.messaging.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/messaging/impl/MicrosoftMessagingServiceImpl.java,
service,UserMessagingServiceImpl,org.sakaiproject.messaging.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/messaging/impl/UserMessagingServiceImpl.java,
service,BaseAuthzGroupService,org.sakaiproject.authz.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/authz/impl/BaseAuthzGroupService.java,
service,DbAuthzGroupService,org.sakaiproject.authz.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/authz/impl/DbAuthzGroupService.java,
service,TimeSheetServiceImpl,org.sakaiproject.timesheet.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/timesheet/impl/TimeSheetServiceImpl.java,
service,Log4jConfigurationManager,org.sakaiproject.log.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/log/impl/Log4jConfigurationManager.java,
service,BasicSqlService,org.sakaiproject.db.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/db/impl/BasicSqlService.java,
service,BaseSiteService,org.sakaiproject.site.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/site/impl/BaseSiteService.java,
service,DbSiteService,org.sakaiproject.site.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/site/impl/DbSiteService.java,
service,BaseConditionService,org.sakaiproject.conditions.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/conditions/impl/BaseConditionService.java,
service,EmailTemplateServiceImpl,org.sakaiproject.emailtemplateservice.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/emailtemplateservice/impl/EmailTemplateServiceImpl.java,
service,UserLocaleServiceImpl,org.sakaiproject.time.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/time/impl/UserLocaleServiceImpl.java,
service,BasicTimeService,org.sakaiproject.time.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/time/impl/BasicTimeService.java,
service,UserTimeServiceImpl,org.sakaiproject.time.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/time/impl/UserTimeServiceImpl.java,
service,BasePreferencesService,org.sakaiproject.user.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/user/impl/BasePreferencesService.java,
service,UserNotificationPreferencesRegistrationServiceImpl,org.sakaiproject.user.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/user/impl/UserNotificationPreferencesRegistrationServiceImpl.java,
service,DbUserService,org.sakaiproject.user.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/user/impl/DbUserService.java,
service,PasswordService,org.sakaiproject.user.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/user/impl/PasswordService.java,
service,BaseUserDirectoryService,org.sakaiproject.user.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/user/impl/BaseUserDirectoryService.java,
service,PrecachingDbUserService,org.sakaiproject.user.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/user/impl/PrecachingDbUserService.java,
service,DbPreferencesService,org.sakaiproject.user.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/user/impl/DbPreferencesService.java,
service,FileConversionServiceImpl,org.sakaiproject.content.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/content/impl/FileConversionServiceImpl.java,
service,ContentFilterServiceImpl,org.sakaiproject.content.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/content/impl/ContentFilterServiceImpl.java,
service,BaseContentService,org.sakaiproject.content.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/content/impl/BaseContentService.java,
service,DbContentService,org.sakaiproject.content.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/content/impl/DbContentService.java,
service,BasicContentPrintService,org.sakaiproject.content.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/content/impl/BasicContentPrintService.java,
service,BasicContentTypeImageService,org.sakaiproject.content.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/content/impl/BasicContentTypeImageService.java,
service,ConversionTimeService,org.sakaiproject.content.impl.serialize.impl.conversion,kernel/kernel-impl/src/main/java/org/sakaiproject/content/impl/serialize/impl/conversion/ConversionTimeService.java,
service,BasicConfigurationService,org.sakaiproject.component.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/component/impl/BasicConfigurationService.java,
service,ToolConfigurationService,org.sakaiproject.component.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/component/impl/ToolConfigurationService.java,
service,CachingMessageBundleServiceImpl,org.sakaiproject.messagebundle.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/messagebundle/impl/CachingMessageBundleServiceImpl.java,
service,MessageBundleServiceImpl,org.sakaiproject.messagebundle.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/messagebundle/impl/MessageBundleServiceImpl.java,
service,StoredConfigService,org.sakaiproject.config.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/config/impl/StoredConfigService.java,
service,SchedulingServiceImpl,org.sakaiproject.scheduling.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/scheduling/impl/SchedulingServiceImpl.java,
service,EncryptionUtilityServiceImpl,org.sakaiproject.util.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/util/impl/EncryptionUtilityServiceImpl.java,
service,LocaleServiceImpl,org.sakaiproject.util.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/util/impl/LocaleServiceImpl.java,
service,HazelcastMemoryService,org.sakaiproject.memory.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/memory/impl/HazelcastMemoryService.java,
service,BaseMemoryService,org.sakaiproject.memory.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/memory/impl/BaseMemoryService.java,
service,EhcacheMemoryService,org.sakaiproject.memory.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/memory/impl/EhcacheMemoryService.java,
service,TaskServiceImpl,org.sakaiproject.tasks.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/tasks/impl/TaskServiceImpl.java,
service,BaseAliasService,org.sakaiproject.alias.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/alias/impl/BaseAliasService.java,
service,DbAliasService,org.sakaiproject.alias.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/alias/impl/DbAliasService.java,
service,SakaiClusterService,org.sakaiproject.cluster.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/cluster/impl/SakaiClusterService.java,
service,SakaiFsServiceImpl,org.sakaiproject.elfinder.impl,kernel/kernel-impl/src/main/java/org/sakaiproject/elfinder/impl/SakaiFsServiceImpl.java,
service,ConcreteDigestService,org.sakaiproject.email.impl.test,kernel/kernel-impl/src/test/java/org/sakaiproject/email/impl/test/ConcreteDigestService.java,
service,TestUserNotificationHandler,org.sakaiproject.messaging.api.testhandler,kernel/kernel-impl/src/test/java/org/sakaiproject/messaging/api/testhandler/TestUserNotificationHandler.java,
service,TestConditionService,org.sakaiproject.conditions.impl,kernel/kernel-impl/src/test/java/org/sakaiproject/conditions/impl/TestConditionService.java,
service,ToyConditionsService,org.sakaiproject.conditions.impl,kernel/kernel-impl/src/test/java/org/sakaiproject/conditions/impl/ToyConditionsService.java,
service,MockTimeService,org.sakaiproject.content.impl.serialize.impl.test,kernel/kernel-impl/src/test/java/org/sakaiproject/content/impl/serialize/impl/test/MockTimeService.java,
service,MockServerConfigurationService,org.sakai.memory.impl.test,kernel/kernel-impl/src/test/java/org/sakai/memory/impl/test/MockServerConfigurationService.java,
service,MockSecurityService,org.sakai.memory.impl.test,kernel/kernel-impl/src/test/java/org/sakai/memory/impl/test/MockSecurityService.java,
service,MockAuthzGroupService,org.sakai.memory.impl.test,kernel/kernel-impl/src/test/java/org/sakai/memory/impl/test/MockAuthzGroupService.java,
service,MockEventTrackingService,org.sakai.memory.impl.test,kernel/kernel-impl/src/test/java/org/sakai/memory/impl/test/MockEventTrackingService.java,
service,SakaiFsService,org.sakaiproject.elfinder,kernel/api/src/main/java/org/sakaiproject/elfinder/SakaiFsService.java,
service,ToolManager,org.sakaiproject.tool.api,kernel/api/src/main/java/org/sakaiproject/tool/api/ToolManager.java,
service,ToolURLManager,org.sakaiproject.tool.api,kernel/api/src/main/java/org/sakaiproject/tool/api/ToolURLManager.java,
service,RebuildBreakdownService,org.sakaiproject.tool.api,kernel/api/src/main/java/org/sakaiproject/tool/api/RebuildBreakdownService.java,
service,ActiveToolManager,org.sakaiproject.tool.api,kernel/api/src/main/java/org/sakaiproject/tool/api/ActiveToolManager.java,
service,SessionManager,org.sakaiproject.tool.api,kernel/api/src/main/java/org/sakaiproject/tool/api/SessionManager.java,
service,ToolManager,org.sakaiproject.tool.cover,kernel/api/src/main/java/org/sakaiproject/tool/cover/ToolManager.java,
service,ActiveToolManager,org.sakaiproject.tool.cover,kernel/api/src/main/java/org/sakaiproject/tool/cover/ActiveToolManager.java,
service,SessionManager,org.sakaiproject.tool.cover,kernel/api/src/main/java/org/sakaiproject/tool/cover/SessionManager.java,
service,ThreadLocalManager,org.sakaiproject.thread_local.api,kernel/api/src/main/java/org/sakaiproject/thread_local/api/ThreadLocalManager.java,
service,ThreadLocalManager,org.sakaiproject.thread_local.cover,kernel/api/src/main/java/org/sakaiproject/thread_local/cover/ThreadLocalManager.java,
service,DigestService,org.sakaiproject.email.api,kernel/api/src/main/java/org/sakaiproject/email/api/DigestService.java,
service,EmailService,org.sakaiproject.email.api,kernel/api/src/main/java/org/sakaiproject/email/api/EmailService.java,
service,DigestService,org.sakaiproject.email.cover,kernel/api/src/main/java/org/sakaiproject/email/cover/DigestService.java,
service,EmailService,org.sakaiproject.email.cover,kernel/api/src/main/java/org/sakaiproject/email/cover/EmailService.java,
service,UsageSessionService,org.sakaiproject.event.api,kernel/api/src/main/java/org/sakaiproject/event/api/UsageSessionService.java,
service,EventQueryService,org.sakaiproject.event.api,kernel/api/src/main/java/org/sakaiproject/event/api/EventQueryService.java,
service,NotificationService,org.sakaiproject.event.api,kernel/api/src/main/java/org/sakaiproject/event/api/NotificationService.java,
service,ActivityService,org.sakaiproject.event.api,kernel/api/src/main/java/org/sakaiproject/event/api/ActivityService.java,
service,EventTrackingService,org.sakaiproject.event.api,kernel/api/src/main/java/org/sakaiproject/event/api/EventTrackingService.java,
service,UsageSessionService,org.sakaiproject.event.cover,kernel/api/src/main/java/org/sakaiproject/event/cover/UsageSessionService.java,
service,NotificationService,org.sakaiproject.event.cover,kernel/api/src/main/java/org/sakaiproject/event/cover/NotificationService.java,
service,EventTrackingService,org.sakaiproject.event.cover,kernel/api/src/main/java/org/sakaiproject/event/cover/EventTrackingService.java,
service,MicrosoftMessagingService,org.sakaiproject.messaging.api,kernel/api/src/main/java/org/sakaiproject/messaging/api/MicrosoftMessagingService.java,
service,UserMessagingService,org.sakaiproject.messaging.api,kernel/api/src/main/java/org/sakaiproject/messaging/api/UserMessagingService.java,
service,SecurityService,org.sakaiproject.authz.api,kernel/api/src/main/java/org/sakaiproject/authz/api/SecurityService.java,
service,AuthzGroupService,org.sakaiproject.authz.api,kernel/api/src/main/java/org/sakaiproject/authz/api/AuthzGroupService.java,
service,FunctionManager,org.sakaiproject.authz.api,kernel/api/src/main/java/org/sakaiproject/authz/api/FunctionManager.java,
service,SecurityService,org.sakaiproject.authz.cover,kernel/api/src/main/java/org/sakaiproject/authz/cover/SecurityService.java,
service,FunctionManager,org.sakaiproject.authz.cover,kernel/api/src/main/java/org/sakaiproject/authz/cover/FunctionManager.java,
service,IdManager,org.sakaiproject.id.api,kernel/api/src/main/java/org/sakaiproject/id/api/IdManager.java,
service,IdManager,org.sakaiproject.id.cover,kernel/api/src/main/java/org/sakaiproject/id/cover/IdManager.java,
service,TimeSheetService,org.sakaiproject.timesheet.api,kernel/api/src/main/java/org/sakaiproject/timesheet/api/TimeSheetService.java,
service,LogConfigurationManager,org.sakaiproject.log.api,kernel/api/src/main/java/org/sakaiproject/log/api/LogConfigurationManager.java,
service,SqlService,org.sakaiproject.db.api,kernel/api/src/main/java/org/sakaiproject/db/api/SqlService.java,
service,SqlService,org.sakaiproject.db.cover,kernel/api/src/main/java/org/sakaiproject/db/cover/SqlService.java,
service,SiteService,org.sakaiproject.site.cover,kernel/api/src/main/java/org/sakaiproject/site/cover/SiteService.java,
service,ConditionService,org.sakaiproject.conditions.api,kernel/api/src/main/java/org/sakaiproject/conditions/api/ConditionService.java,
service,EmailTemplateService,org.sakaiproject.emailtemplateservice.api,kernel/api/src/main/java/org/sakaiproject/emailtemplateservice/api/EmailTemplateService.java,
service,SakaiPersistenceUnitManager,org.sakaiproject.springframework.orm.hibernate,kernel/api/src/main/java/org/sakaiproject/springframework/orm/hibernate/SakaiPersistenceUnitManager.java,
service,UserTimeService,org.sakaiproject.time.api,kernel/api/src/main/java/org/sakaiproject/time/api/UserTimeService.java,
service,TimeService,org.sakaiproject.time.api,kernel/api/src/main/java/org/sakaiproject/time/api/TimeService.java,
service,TimeService,org.sakaiproject.time.cover,kernel/api/src/main/java/org/sakaiproject/time/cover/TimeService.java,
service,ContextualUserDisplayService,org.sakaiproject.user.api,kernel/api/src/main/java/org/sakaiproject/user/api/ContextualUserDisplayService.java,
service,AuthenticationManager,org.sakaiproject.user.api,kernel/api/src/main/java/org/sakaiproject/user/api/AuthenticationManager.java,
service,UserDirectoryService,org.sakaiproject.user.api,kernel/api/src/main/java/org/sakaiproject/user/api/UserDirectoryService.java,
service,UserNotificationPreferencesRegistrationService,org.sakaiproject.user.api,kernel/api/src/main/java/org/sakaiproject/user/api/UserNotificationPreferencesRegistrationService.java,
service,PreferencesService,org.sakaiproject.user.api,kernel/api/src/main/java/org/sakaiproject/user/api/PreferencesService.java,
service,AuthenticationManager,org.sakaiproject.user.cover,kernel/api/src/main/java/org/sakaiproject/user/cover/AuthenticationManager.java,
service,UserDirectoryService,org.sakaiproject.user.cover,kernel/api/src/main/java/org/sakaiproject/user/cover/UserDirectoryService.java,
service,PreferencesService,org.sakaiproject.user.cover,kernel/api/src/main/java/org/sakaiproject/user/cover/PreferencesService.java,
service,LockManager,org.sakaiproject.content.api,kernel/api/src/main/java/org/sakaiproject/content/api/LockManager.java,
service,ContentTypeImageService,org.sakaiproject.content.api,kernel/api/src/main/java/org/sakaiproject/content/api/ContentTypeImageService.java,
service,ContentPrintService,org.sakaiproject.content.api,kernel/api/src/main/java/org/sakaiproject/content/api/ContentPrintService.java,
service,FileConversionService,org.sakaiproject.content.api,kernel/api/src/main/java/org/sakaiproject/content/api/FileConversionService.java,
service,ContentHostingService,org.sakaiproject.content.api,kernel/api/src/main/java/org/sakaiproject/content/api/ContentHostingService.java,
service,ContentFilterService,org.sakaiproject.content.api,kernel/api/src/main/java/org/sakaiproject/content/api/ContentFilterService.java,
service,ContentTypeImageService,org.sakaiproject.content.cover,kernel/api/src/main/java/org/sakaiproject/content/cover/ContentTypeImageService.java,
service,ContentHostingService,org.sakaiproject.content.cover,kernel/api/src/main/java/org/sakaiproject/content/cover/ContentHostingService.java,
service,MessageBundleService,org.sakaiproject.messagebundle.api,kernel/api/src/main/java/org/sakaiproject/messagebundle/api/MessageBundleService.java,
service,WebappResourceManager,org.sakaiproject.webapp.api,kernel/api/src/main/java/org/sakaiproject/webapp/api/WebappResourceManager.java,
service,EntityManager,org.sakaiproject.entity.api,kernel/api/src/main/java/org/sakaiproject/entity/api/EntityManager.java,
service,EntityManager,org.sakaiproject.entity.cover,kernel/api/src/main/java/org/sakaiproject/entity/cover/EntityManager.java,
service,SchedulingService,org.sakaiproject.scheduling.api,kernel/api/src/main/java/org/sakaiproject/scheduling/api/SchedulingService.java,
service,EncryptionUtilityService,org.sakaiproject.util.api,kernel/api/src/main/java/org/sakaiproject/util/api/EncryptionUtilityService.java,
service,LocaleService,org.sakaiproject.util.api,kernel/api/src/main/java/org/sakaiproject/util/api/LocaleService.java,
service,MemoryService,org.sakaiproject.memory.mock,kernel/api/src/main/java/org/sakaiproject/memory/mock/MemoryService.java,
service,MemoryService,org.sakaiproject.memory.api,kernel/api/src/main/java/org/sakaiproject/memory/api/MemoryService.java,
service,TaskService,org.sakaiproject.tasks.api,kernel/api/src/main/java/org/sakaiproject/tasks/api/TaskService.java,
service,AliasService,org.sakaiproject.alias.api,kernel/api/src/main/java/org/sakaiproject/alias/api/AliasService.java,
service,ClusterService,org.sakaiproject.cluster.api,kernel/api/src/main/java/org/sakaiproject/cluster/api/ClusterService.java,
service,ClusterService,org.sakaiproject.cluster.cover,kernel/api/src/main/java/org/sakaiproject/cluster/cover/ClusterService.java,
service,ComponentManager,org.sakaiproject.component.api,kernel/component-manager/src/main/java/org/sakaiproject/component/api/ComponentManager.java,
service,ServerConfigurationService,org.sakaiproject.component.api,kernel/component-manager/src/main/java/org/sakaiproject/component/api/ServerConfigurationService.java,
service,ComponentManager,org.sakaiproject.component.cover,kernel/component-manager/src/main/java/org/sakaiproject/component/cover/ComponentManager.java,
service,ServerConfigurationService,org.sakaiproject.component.cover,kernel/component-manager/src/main/java/org/sakaiproject/component/cover/ServerConfigurationService.java,
service,ThymeleafConfig,org.sakaiproject.mailsender.tool.config,mailsender/tool/src/java/org/sakaiproject/mailsender/tool/config/ThymeleafConfig.java,
service,TaggingManager,org.sakaiproject.taggable.api,taggable/taggable-api/api/src/java/org/sakaiproject/taggable/api/TaggingManager.java,
service,LinkManager,org.sakaiproject.taggable.api,taggable/taggable-api/api/src/java/org/sakaiproject/taggable/api/LinkManager.java,
service,LoginService,org.sakaiproject.login.api,login/login-api/api/src/java/org/sakaiproject/login/api/LoginService.java,
service,LoginService,org.sakaiproject.login.cover,login/login-api/api/src/java/org/sakaiproject/login/cover/LoginService.java,
service,ThymeleafConfig,org.sakaiproject.bulk.membership,admin-bulk-user-membership/tool/src/main/java/org/sakaiproject/bulk/membership/ThymeleafConfig.java,
service,BulkUserMembershipToolService,org.sakaiproject.bulk.membership.service,admin-bulk-user-membership/tool/src/main/java/org/sakaiproject/bulk/membership/service/BulkUserMembershipToolService.java,
service,MessageServiceImpl,uk.ac.cam.caret.sakai.rwiki.component.message,rwiki/rwiki-impl/impl/src/java/uk/ac/cam/caret/sakai/rwiki/component/message/MessageServiceImpl.java,
service,PreferenceServiceImpl,uk.ac.cam.caret.sakai.rwiki.component.message,rwiki/rwiki-impl/impl/src/java/uk/ac/cam/caret/sakai/rwiki/component/message/PreferenceServiceImpl.java,
service,TriggerServiceImpl,uk.ac.cam.caret.sakai.rwiki.component.message,rwiki/rwiki-impl/impl/src/java/uk/ac/cam/caret/sakai/rwiki/component/message/TriggerServiceImpl.java,
service,RWikiSecurityServiceImpl,uk.ac.cam.caret.sakai.rwiki.component.service.impl,rwiki/rwiki-impl/impl/src/java/uk/ac/cam/caret/sakai/rwiki/component/service/impl/RWikiSecurityServiceImpl.java,
service,RWikiObjectServiceImpl,uk.ac.cam.caret.sakai.rwiki.component.service.impl,rwiki/rwiki-impl/impl/src/java/uk/ac/cam/caret/sakai/rwiki/component/service/impl/RWikiObjectServiceImpl.java,
service,RenderServiceImpl,uk.ac.cam.caret.sakai.rwiki.component.service.impl,rwiki/rwiki-impl/impl/src/java/uk/ac/cam/caret/sakai/rwiki/component/service/impl/RenderServiceImpl.java,
service,ArchiveParserTokenManager,org.apache.commons.jrcs.rcs,rwiki/rwiki-util/jrcs/src/completejava/org/apache/commons/jrcs/rcs/ArchiveParserTokenManager.java,
service,EngineManager,org.radeox,rwiki/rwiki-util/radeox/src/java/org/radeox/EngineManager.java,
service,Service,org.radeox.util,rwiki/rwiki-util/radeox/src/java/org/radeox/util/Service.java,
service,RWikiObjectService,uk.ac.cam.caret.sakai.rwiki.service.api,rwiki/rwiki-api/api/src/java/uk/ac/cam/caret/sakai/rwiki/service/api/RWikiObjectService.java,
service,RWikiSecurityService,uk.ac.cam.caret.sakai.rwiki.service.api,rwiki/rwiki-api/api/src/java/uk/ac/cam/caret/sakai/rwiki/service/api/RWikiSecurityService.java,
service,RenderService,uk.ac.cam.caret.sakai.rwiki.service.api,rwiki/rwiki-api/api/src/java/uk/ac/cam/caret/sakai/rwiki/service/api/RenderService.java,
service,TriggerService,uk.ac.cam.caret.sakai.rwiki.service.message.api,rwiki/rwiki-api/api/src/java/uk/ac/cam/caret/sakai/rwiki/service/message/api/TriggerService.java,
service,MessageService,uk.ac.cam.caret.sakai.rwiki.service.message.api,rwiki/rwiki-api/api/src/java/uk/ac/cam/caret/sakai/rwiki/service/message/api/MessageService.java,
service,PreferenceService,uk.ac.cam.caret.sakai.rwiki.service.message.api,rwiki/rwiki-api/api/src/java/uk/ac/cam/caret/sakai/rwiki/service/message/api/PreferenceService.java,
service,CommandService,uk.ac.cam.caret.sakai.rwiki.tool.api,rwiki/rwiki-tool/tool/src/java/uk/ac/cam/caret/sakai/rwiki/tool/api/CommandService.java,
service,ToolRenderService,uk.ac.cam.caret.sakai.rwiki.tool.api,rwiki/rwiki-tool/tool/src/java/uk/ac/cam/caret/sakai/rwiki/tool/api/ToolRenderService.java,
service,PopulateService,uk.ac.cam.caret.sakai.rwiki.tool.api,rwiki/rwiki-tool/tool/src/java/uk/ac/cam/caret/sakai/rwiki/tool/api/PopulateService.java,
service,CommandServiceImpl,uk.ac.cam.caret.sakai.rwiki.tool.service.impl,rwiki/rwiki-tool/tool/src/java/uk/ac/cam/caret/sakai/rwiki/tool/service/impl/CommandServiceImpl.java,
service,ToolRenderServiceImpl,uk.ac.cam.caret.sakai.rwiki.tool.service.impl,rwiki/rwiki-tool/tool/src/java/uk/ac/cam/caret/sakai/rwiki/tool/service/impl/ToolRenderServiceImpl.java,
service,PopulateServiceImpl,uk.ac.cam.caret.sakai.rwiki.tool.service.impl,rwiki/rwiki-tool/tool/src/java/uk/ac/cam/caret/sakai/rwiki/tool/service/impl/PopulateServiceImpl.java,
service,AnnouncementService,org.sakaiproject.announcement.api,announcement/announcement-api/api/src/java/org/sakaiproject/announcement/api/AnnouncementService.java,
service,AnnouncementService,org.sakaiproject.announcement.cover,announcement/announcement-api/api/src/java/org/sakaiproject/announcement/cover/AnnouncementService.java,
service,BaseAnnouncementService,org.sakaiproject.announcement.impl,announcement/announcement-impl/impl/src/java/org/sakaiproject/announcement/impl/BaseAnnouncementService.java,
service,DbAnnouncementService,org.sakaiproject.announcement.impl,announcement/announcement-impl/impl/src/java/org/sakaiproject/announcement/impl/DbAnnouncementService.java,
service,ScheduledInvocationManager,org.sakaiproject.api.app.scheduler,jobscheduler/scheduler-api/src/java/org/sakaiproject/api/app/scheduler/ScheduledInvocationManager.java,
service,SchedulerManager,org.sakaiproject.api.app.scheduler,jobscheduler/scheduler-api/src/java/org/sakaiproject/api/app/scheduler/SchedulerManager.java,
service,TriggerEventManager,org.sakaiproject.api.app.scheduler.events,jobscheduler/scheduler-api/src/java/org/sakaiproject/api/app/scheduler/events/TriggerEventManager.java,
service,ExternalCalendaringService,org.sakaiproject.calendaring.api,external-calendaring-service/api/src/java/org/sakaiproject/calendaring/api/ExternalCalendaringService.java,
service,ExternalCalendaringServiceImpl,org.sakaiproject.calendaring.api,external-calendaring-service/impl/src/java/org/sakaiproject/calendaring/api/ExternalCalendaringServiceImpl.java,
service,MicrosoftLoggingService,org.sakaiproject.microsoft.api,microsoft-integration/api/src/java/org/sakaiproject/microsoft/api/MicrosoftLoggingService.java,
service,MicrosoftAuthorizationService,org.sakaiproject.microsoft.api,microsoft-integration/api/src/java/org/sakaiproject/microsoft/api/MicrosoftAuthorizationService.java,
service,MicrosoftSynchronizationService,org.sakaiproject.microsoft.api,microsoft-integration/api/src/java/org/sakaiproject/microsoft/api/MicrosoftSynchronizationService.java,
service,MicrosoftCommonService,org.sakaiproject.microsoft.api,microsoft-integration/api/src/java/org/sakaiproject/microsoft/api/MicrosoftCommonService.java,
service,MicrosoftConfigurationService,org.sakaiproject.microsoft.api,microsoft-integration/api/src/java/org/sakaiproject/microsoft/api/MicrosoftConfigurationService.java,
service,ThymeleafConfig,org.sakaiproject.microsoft,microsoft-integration/admin-tool/src/main/java/org/sakaiproject/microsoft/ThymeleafConfig.java,
service,ThymeleafConfig,org.sakaiproject.microsoft.collaborativedocuments,microsoft-integration/collaborative-documents/src/main/java/org/sakaiproject/microsoft/collaborativedocuments/ThymeleafConfig.java,
service,ThymeleafConfig,org.sakaiproject.microsoft.mediagallery,microsoft-integration/media-gallery-tool/src/main/java/org/sakaiproject/microsoft/mediagallery/ThymeleafConfig.java,
service,MicrosoftSynchronizationServiceImpl,org.sakaiproject.microsoft.impl,microsoft-integration/impl/src/main/java/org/sakaiproject/microsoft/impl/MicrosoftSynchronizationServiceImpl.java,
service,MicrosoftConfigurationServiceImpl,org.sakaiproject.microsoft.impl,microsoft-integration/impl/src/main/java/org/sakaiproject/microsoft/impl/MicrosoftConfigurationServiceImpl.java,
