type,domain,feature_or_name,path_or_url,file,line,permission
backend_endpoint,现场证件,业务操作,PUT /competition/userCertificateOrigin/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCertificateOriginController.java,64,competition:userCertificateOrigin:edit
backend_endpoint,现场证件,删除/作废,DELETE /competition/userCertificateOrigin/{certIds},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCertificateOriginController.java,72,
backend_endpoint,系统用户与权限,查询/查看,GET /collect/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCollectController.java,42,
backend_endpoint,系统用户与权限,查询/查看,GET /collect/checkCollect,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCollectController.java,53,
backend_endpoint,系统用户与权限,导出,POST /collect/export,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCollectController.java,68,system:collect:export
backend_endpoint,系统用户与权限,查询/查看,GET /collect/{collectId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCollectController.java,80,system:collect:query
backend_endpoint,系统用户与权限,新增/创建,POST /collect/saveUserCollect,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCollectController.java,90,
backend_endpoint,系统用户与权限,业务操作,PUT /collect/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCollectController.java,102,system:collect:edit
backend_endpoint,系统用户与权限,删除/作废,POST /collect/removeUserCollect,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCollectController.java,112,
backend_endpoint,系统用户与权限,查询/查看,POST /userCompetition/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,75,
backend_endpoint,报名与团队,查询/查看,POST /userCompetition/teamList,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,86,
backend_endpoint,报名与团队,查询/查看,POST /userCompetition/getUserCompetitionApplyInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,95,competition:getUserCompetitionApplyInfo:query
backend_endpoint,系统用户与权限,查询/查看,GET /userCompetition/selectCompetitionOperationConfigInfo/{competitionSeriesId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,102,
backend_endpoint,系统用户与权限,查询/查看,GET /userCompetition/selectCompetitionTrackConfigInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,109,
backend_endpoint,系统用户与权限,查询/查看,GET /userCompetition/getSystemDate,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,118,
backend_endpoint,系统用户与权限,修改/状态变更、查询/查看,GET /userCompetition/checkChangeOperator,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,124,
backend_endpoint,报名与团队,修改/状态变更、查询/查看,GET /userCompetition/updateApplyInfoSequence,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,152,
backend_endpoint,报名与团队,修改/状态变更、查询/查看,POST /userCompetition/checkChangeCompetitionApplyInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,172,
backend_endpoint,报名与团队,修改/状态变更、查询/查看,POST /userCompetition/changeCompetitionApplyInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,351,
backend_endpoint,系统用户与权限,查询/查看,GET /userCompetition/selectCollectCompetitionCount,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,450,
backend_endpoint,系统用户与权限,查询/查看,GET /userCompetition/shareCompetition,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,460,
backend_endpoint,系统用户与权限,查询/查看,GET /userCompetition/shareCompetitionCount,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,470,
backend_endpoint,系统用户与权限,查询/查看,GET /userCompetition/pc/competitionList,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,479,
backend_endpoint,系统用户与权限,查询/查看,GET /userCompetition/pc/getUserCompetitionDetailInfoById,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,490,
backend_endpoint,赛事主数据,查询/查看,GET /userCompetition/selectCompetitionTrackInfoByCompetitionSeriesId/{competitionSeriesId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,505,
backend_endpoint,报名与团队,新增/创建、查询/查看,POST /userCompetition/userSaveApplyCompetitionInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,514,apply:user:add
backend_endpoint,导入中间表,导入、查询/查看,POST /userCompetition/importData/{competitionSeriesId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,521,apply:user:import
backend_endpoint,报名与团队,新增/创建、查询/查看,POST /userCompetition/saveApplyCompetitionData,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,538,
backend_endpoint,报名与团队,查询/查看,GET /userCompetition/syncCompetitionApplyInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,546,
backend_endpoint,报名与团队,修改/状态变更、查询/查看,POST /userCompetition/checkCompetitionApplyStatusByUser,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,555,
backend_endpoint,报名与团队,新增/创建、查询/查看,POST /userCompetition/saveTeamManagerInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,564,
backend_endpoint,报名与团队,修改/状态变更、查询/查看,POST /userCompetition/updateTeamManagerInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,573,apply:leader:edit
backend_endpoint,报名与团队,查询/查看,POST /userCompetition/applyJoinTeam,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,582,apply:user:add
backend_endpoint,报名与团队,查询/查看,GET /userCompetition/getTeamMemberList,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,588,
backend_endpoint,报名与团队,查询/查看,GET /userCompetition/getCompetitionTeamList,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,595,
backend_endpoint,报名与团队,查询/查看,POST /userCompetition/agreeJoinTeam,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,602,apply:leader:edit
backend_endpoint,报名与团队,查询/查看,GET /userCompetition/userJoinTeam,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,609,
backend_endpoint,报名与团队,查询/查看,GET /userCompetition/getTeamCompetitionInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,621,
backend_endpoint,报名与团队,删除/作废、查询/查看,POST /userCompetition/deleteTeam,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,632,
backend_endpoint,报名与团队,删除/作废、查询/查看,DELETE /userCompetition/deleteTeam/{teamCodes},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,647,
backend_endpoint,系统用户与权限,查询/查看,POST /userCompetition/settlement,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,658,
backend_endpoint,系统用户与权限,扫码/确认、支付/退款、查询/查看,POST /userCompetition/confirmOrder,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,671,
backend_endpoint,报名与团队,查询/查看,GET /userCompetition/getTeamInfo/{competitionSeriesId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,684,
backend_endpoint,报名与团队,修改/状态变更、支付/退款、查询/查看,POST /userCompetition/updateTeamOrderStatus,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,696,
backend_endpoint,系统用户与权限,支付/退款、查询/查看,POST /userCompetition/getDetailForOrder,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,708,
backend_endpoint,报名与团队,查询/查看,POST /userCompetition/selectCompetitionApplyInfoListByTeamCode,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionInfoController.java,719,
backend_endpoint,现场证件,查询/查看,GET /userCompetition/sceneCredential/myList,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionSceneCredentialController.java,25,
backend_endpoint,现场证件,查询/查看,GET /userCompetition/sceneCredential/{credentialId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionSceneCredentialController.java,31,
backend_endpoint,现场证件,查询/查看,GET /userCompetition/teacher/studentCredentials,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionSceneCredentialController.java,42,
backend_endpoint,现场证件,查询/查看,GET /userCompetition/teacher/studentCredential/{credentialId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionSceneCredentialController.java,48,
backend_endpoint,资源台账,查询/查看、预约,GET /userCompetition/sceneResource/bookableList,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionSceneResourceController.java,29,
backend_endpoint,资源台账,查询/查看,GET /userCompetition/sceneResource/{scheduleResourceId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionSceneResourceController.java,35,
backend_endpoint,资源时段,查询/查看,GET /userCompetition/sceneResourceSlot/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionSceneResourceController.java,41,
backend_endpoint,资源预约,预约,POST /userCompetition/sceneResourceReservation,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionSceneResourceController.java,47,
backend_endpoint,资源预约,查询/查看、预约,GET /userCompetition/sceneResourceReservation/myList,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionSceneResourceController.java,53,
backend_endpoint,资源预约,预约,POST /userCompetition/sceneResourceReservation/cancel,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserCompetitionSceneResourceController.java,59,
backend_endpoint,系统用户与权限,查询/查看,GET /userGradeInfo/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserGradeInfoController.java,41,
backend_endpoint,系统用户与权限,新增/创建、查询/查看,GET /userGradeInfo/createAdvanceUserGradeInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserGradeInfoController.java,52,competition:userGradeInfo:save
backend_endpoint,系统用户与权限,新增/创建、查询/查看,POST /userGradeInfo/saveAdvanceUserGradeInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserGradeInfoController.java,60,competition:userGradeInfo:save
backend_endpoint,系统用户与权限,新增/创建、查询/查看,GET /userGradeInfo/createUserGradeInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserGradeInfoController.java,67,competition:userGradeInfo:save
backend_endpoint,系统用户与权限,新增/创建、查询/查看,POST /userGradeInfo/saveFinalUserGradeInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserGradeInfoController.java,75,competition:userGradeInfo:save
backend_endpoint,系统用户与权限,修改/状态变更、查询/查看,POST /userGradeInfo/updateUserGradeInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserGradeInfoController.java,82,competition:userGradeInfo:edit
backend_endpoint,系统用户与权限,新增/创建、查询/查看,POST /userGradeInfo/saveUserGradeCompetitionStageConfig,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserGradeInfoController.java,89,competition:userGradeInfo:edit
backend_endpoint,系统用户与权限,新增/创建、查询/查看,POST /userGradeInfo/saveCompetitionAwardsConfig,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/UserGradeInfoController.java,96,competition:userGradeInfo:edit
backend_endpoint,评审任务,业务操作,POST /review/activity/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewActivityController.java,45,competition:review:activity:add
backend_endpoint,评审任务,业务操作,PUT /review/activity/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewActivityController.java,53,competition:review:activity:edit
backend_endpoint,评审任务,查询/查看,GET /review/activity/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewActivityController.java,60,competition:review:activity:query
backend_endpoint,评审任务,查询/查看,GET /review/activity/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewActivityController.java,66,competition:review:activity:list
backend_endpoint,评审任务,删除/作废,DELETE /review/activity/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewActivityController.java,75,competition:review:activity:remove
backend_endpoint,导入中间表,导入,POST /review/activity/{activityId}/file-task/{fileTaskId}/import-preview,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewActivityController.java,81,competition:review:object:import
backend_endpoint,导入中间表,导入,POST /review/activity/{activityId}/file-task/{fileTaskId}/import,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewActivityController.java,90,competition:review:object:import
backend_endpoint,评审任务,业务操作,POST /review/activity/{activityId}/close-submission,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewActivityController.java,99,competition:review:submission:close
backend_endpoint,评审任务,业务操作,POST /review/assignment/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewAssignmentController.java,35,competition:review:assignment:add
backend_endpoint,评审任务,业务操作,POST /review/assignment/batch,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewAssignmentController.java,43,competition:review:assignment:add
backend_endpoint,评审任务,业务操作,PUT /review/assignment/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewAssignmentController.java,50,competition:review:assignment:edit
backend_endpoint,评审任务,查询/查看,GET /review/assignment/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewAssignmentController.java,57,competition:review:assignment:query
backend_endpoint,评审任务,查询/查看,GET /review/assignment/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewAssignmentController.java,63,competition:review:assignment:list
backend_endpoint,评审任务,删除/作废,DELETE /review/assignment/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewAssignmentController.java,72,competition:review:assignment:remove
backend_endpoint,其他,业务操作,POST /review/criteria/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewCriteriaController.java,34,competition:review:criteria:add
backend_endpoint,其他,业务操作,PUT /review/criteria/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewCriteriaController.java,42,competition:review:criteria:edit
backend_endpoint,其他,查询/查看,GET /review/criteria/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewCriteriaController.java,49,competition:review:criteria:query
backend_endpoint,其他,查询/查看,GET /review/criteria/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewCriteriaController.java,55,competition:review:criteria:list
backend_endpoint,其他,删除/作废,DELETE /review/criteria/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewCriteriaController.java,64,competition:review:criteria:remove
backend_endpoint,评审材料,查询/查看,GET /review/material/preview/{fileId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewMaterialController.java,32,competition:review:my-review:query
backend_endpoint,评审材料,查询/查看,GET /review/material/preview-stream/{fileId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewMaterialController.java,38,competition:review:my-review:query
backend_endpoint,文件,查询/查看,GET /review/material/download/{fileId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewMaterialController.java,50,competition:review:my-review:query
backend_endpoint,评审任务,查询/查看,GET /review/my-review/activity-rounds,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewMyReviewController.java,34,competition:review:my-review:list
backend_endpoint,其他,查询/查看,GET /review/my-review/session/{sessionId}/current-object,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewMyReviewController.java,40,competition:review:my-review:list
backend_endpoint,其他,查询/查看,GET /review/my-review/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewMyReviewController.java,46,competition:review:my-review:list
backend_endpoint,其他,查询/查看,GET /review/my-review/{assignmentId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewMyReviewController.java,70,competition:review:my-review:query
backend_endpoint,其他,查询/查看,GET /review/my-review/{assignmentId}/criteria,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewMyReviewController.java,76,competition:review:my-review:query
backend_endpoint,其他,业务操作,POST /review/my-review/{assignmentId}/draft,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewMyReviewController.java,83,competition:review:my-review:edit
backend_endpoint,其他,业务操作,POST /review/my-review/{assignmentId}/submit,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewMyReviewController.java,91,competition:review:my-review:submit
backend_endpoint,现场对象,业务操作,POST /review/object/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,54,competition:review:object:add
backend_endpoint,现场对象,业务操作,PUT /review/object/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,62,competition:review:object:edit
backend_endpoint,现场对象,查询/查看,GET /review/object/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,69,competition:review:object:query
backend_endpoint,现场对象,查询/查看,GET /review/object/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,75,competition:review:object:list
backend_endpoint,现场对象,删除/作废,DELETE /review/object/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,84,competition:review:object:remove
backend_endpoint,导入中间表,导入,POST /review/object/import-preview,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,90,competition:review:object:import
backend_endpoint,导入中间表,导入,POST /review/object/import-from-business,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,98,competition:review:object:import
backend_endpoint,现场对象,业务操作,POST /review/object/sync-file-task-materials,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,105,competition:review:object:import
backend_endpoint,现场对象,查询/查看,GET /review/object/{id}/members,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,111,competition:review:object:query
backend_endpoint,现场对象,查询/查看,GET /review/object/{id}/permissions,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,119,competition:review:object:query
backend_endpoint,现场证件,查询/查看,GET /review/object/{id}/certificates,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,127,competition:review:object:query
backend_endpoint,现场对象,查询/查看,GET /review/object/{id}/external-refs,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,135,competition:review:object:query
backend_endpoint,现场证件,业务操作,POST /review/object/certificate,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,144,competition:review:object:add
backend_endpoint,现场证件,查询/查看,GET /review/object/certificate/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,151,competition:review:object:list
backend_endpoint,现场证件,查询/查看,GET /review/object/certificate/resolve,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewObjectController.java,159,competition:review:object:query
backend_endpoint,其他,查询/查看,GET /review/panel/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewPanelController.java,33,competition:review:session:list
backend_endpoint,其他,查询/查看,GET /review/panel/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewPanelController.java,41,competition:review:session:query
backend_endpoint,其他,业务操作,POST /review/panel/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewPanelController.java,48,competition:review:session:edit
backend_endpoint,其他,业务操作,PUT /review/panel/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewPanelController.java,56,competition:review:session:edit
backend_endpoint,其他,删除/作废,DELETE /review/panel/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewPanelController.java,64,competition:review:session:edit
backend_endpoint,其他,查询/查看,GET /review/panel-member/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewPanelMemberController.java,32,competition:review:session:list
backend_endpoint,其他,业务操作,POST /review/panel-member/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewPanelMemberController.java,41,competition:review:session:edit
backend_endpoint,其他,删除/作废,DELETE /review/panel-member/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewPanelMemberController.java,49,competition:review:session:edit
backend_endpoint,评审评分,业务操作,POST /review/record/draft,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRecordController.java,35,competition:review:record:add
backend_endpoint,评审评分,业务操作,POST /review/record/submit,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRecordController.java,42,competition:review:record:submit
backend_endpoint,评审评分,查询/查看,GET /review/record/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRecordController.java,48,competition:review:record:query
backend_endpoint,评审评分,查询/查看,GET /review/record/my-list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRecordController.java,54,competition:review:record:list
backend_endpoint,评审评分,业务操作,POST /review/result/generate,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewResultController.java,39,competition:review:result:generate
backend_endpoint,评审评分,业务操作,PUT /review/result/{id}/conclusion,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewResultController.java,46,competition:review:result:edit
backend_endpoint,评审评分,业务操作,POST /review/result/{id}/publish,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewResultController.java,53,competition:review:result:publish
backend_endpoint,评审评分,业务操作,POST /review/result/{id}/revoke,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewResultController.java,60,competition:review:result:revoke
backend_endpoint,评审评分,查询/查看,GET /review/result/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewResultController.java,66,competition:review:result:query
backend_endpoint,评审评分,查询/查看,GET /review/result/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewResultController.java,72,competition:review:result:list
backend_endpoint,评审评分,查询/查看,GET /review/result/records,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewResultController.java,80,competition:review:result:record
backend_endpoint,评审评分,查询/查看,GET /review/result/{objectId}/records,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewResultController.java,86,competition:review:result:record
backend_endpoint,评审评分,查询/查看,GET /review/result/record/{recordId}/details,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewResultController.java,92,competition:review:result:record
backend_endpoint,其他,业务操作,POST /review/round/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRoundController.java,35,competition:review:round:add
backend_endpoint,其他,业务操作,PUT /review/round/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRoundController.java,43,competition:review:round:edit
backend_endpoint,其他,查询/查看,GET /review/round/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRoundController.java,50,competition:review:round:query
backend_endpoint,其他,查询/查看,GET /review/round/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRoundController.java,56,competition:review:round:list
backend_endpoint,其他,删除/作废,DELETE /review/round/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRoundController.java,65,competition:review:round:remove
backend_endpoint,其他,业务操作,POST /review/round/{roundId}/bind-rule,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRoundController.java,72,competition:review:round:edit
backend_endpoint,其他,业务操作,POST /review/rule/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRuleController.java,34,competition:review:rule:add
backend_endpoint,其他,业务操作,PUT /review/rule/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRuleController.java,42,competition:review:rule:edit
backend_endpoint,其他,查询/查看,GET /review/rule/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRuleController.java,49,competition:review:rule:query
backend_endpoint,其他,查询/查看,GET /review/rule/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRuleController.java,55,competition:review:rule:list
backend_endpoint,其他,删除/作废,DELETE /review/rule/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRuleController.java,64,competition:review:rule:remove
backend_endpoint,其他,业务操作,POST /review/rule/{id}/validate,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRuleController.java,70,competition:review:rule:query
backend_endpoint,其他,业务操作,POST /review/rule/{id}/enable,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRuleController.java,77,competition:review:rule:edit
backend_endpoint,其他,业务操作,POST /review/rule/{id}/disable,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRuleController.java,84,competition:review:rule:edit
backend_endpoint,其他,业务操作,POST /review/rule/{id}/copy,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewRuleController.java,91,competition:review:rule:add
backend_endpoint,评审任务,查询/查看,GET /review/secretary/session/my-list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSecretaryController.java,30,competition:review:secretary:query
backend_endpoint,评审任务,查询/查看,GET /review/secretary/session/{sessionId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSecretaryController.java,36,competition:review:secretary:query
